Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure ID,Measure Name,Score,Sample,Location
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,CHILLICOTHE,OH,45601,ROSS,(740) 773-1141,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-83.012669 39.390327)
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,(401) 457-3042,SUB_2,Alcohol use brief intervention provided or offered,82,96,POINT (-71.434938 41.833915)
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,TOB_2,Tobacco Use Treatment Provided or Offered,97,184,POINT (-80.02160400000001 37.276804)
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,(901) 577-7200,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,44,206,POINT (-90.025951 35.142527)
33017F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.,423 EAST 23RD STREET,NEW YORK,NY,10010,NEW YORK,(212) 686-7500,TOB_2,Tobacco Use Treatment Provided or Offered,85,256,POINT (-73.977119 40.736288)
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-85.108483 41.089772)
39001F,JAMES E. VAN ZANDT VA MEDICAL CENTER (ALTOONA),2907 PLEASANT VALLEY BOULEVARD,ALTOONA,PA,16602,BLAIR,(814) 943-8164,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,96,24,POINT (-78.398533 40.48866700000001)
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,98,106,POINT (-73.306124 40.899003)
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,67,58,POINT (-73.776343 42.651508)
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,(313) 576-1000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,66,104,POINT (-83.060409 42.35519)
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,(713) 794-7100,HBIPS-2,Hours of physical-restraint use,0,16032,POINT (-95.388512 29.706565)
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,82,157,POINT (-86.186913 39.779717)
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1700 NORTH WHEELING STREET,AURORA,CO,80045,ADAMS,(303) 399-8020,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,73,112,POINT (-104.831002 39.743633)
